Car_ID,Brand,Model,Model_Ye,Kilometer,Fuel_Type,Transmiss,Owner_Ty,Engine_CC,Max_Pow,Mileage_k,Seats,Condition_Score,Accidents,Price_USD
ID_10639,Hyundai,Palisade,2017,104788,Diesel,Manual,Second,1200,128,17.7,5,2,1,2000
ID_10640,Chevrolet,Tahoe,2013,178936,Hybrid,Manual,Second,1000,79,14.7,5,10,0,2000
ID_10641,Ora,Good Cat,2014,74682,Diesel,Manual,First,1000,69,11.9,5,9,1,2000
ID_10642,Volkswagen,Virtus,2024,83507,Hybrid,Manual,First,1600,140,17.8,5,5,1,5051
ID_10643,Honda,HR-V,2019,163794,Electric,Manual,Third,1600,129,15.1,5,3,0,2000
ID_10644,XPeng,G9,2024,66869,Electric,Automatic,First,2000,151,14.9,5,5,0,10794
ID_10645,Seat,Toledo,2019,55837,Hybrid,Automatic,First,1200,83,16.3,5,9,0,9057
ID_10646,Ram,2500,2019,39344,Diesel,Manual,First,1200,122,10.2,5,10,0,10638
ID_10647,Mazda,CX-3,2022,7785,Diesel,Automatic,First,1600,123,13.8,5,7,0,8151
ID_10648,Haval,Jolion,2012,61499,Electric,Automatic,First,1200,74,21.7,5,5,0,2000
ID_10649,Saturn,Sky,2018,131101,Electric,Manual,First,1000,63,15.2,5,2,0,2000
ID_10650,Rivian,R1T,2014,150888,Electric,Manual,First,1200,105,11.9,5,1,0,2000
ID_10651,Tesla,Model S,2020,102025,Diesel,Manual,Second,2000,183,18.1,5,3,1,3609
ID_10652,Mercedes-Benz,GLE,2015,214900,Diesel,Manual,First,4000,288,10.5,5,1,0,2000
ID_10653,Alfa Romeo,4C,2010,125360,Petrol,Automatic,First,1600,129,13.3,5,8,0,4059
ID_10654,Ram,2500,2012,129375,Petrol,Manual,Second,1200,100,16.3,5,2,0,2000
ID_10655,Hyundai,Elantra,2010,204040,Electric,Manual,First,2000,141,15.9,5,7,0,2000
ID_10656,Tesla,Model Y,2024,50459,Electric,Automatic,Third,2000,188,16.1,5,10,0,43583
ID_10657,Jeep,Renegade,2015,58708,Diesel,Manual,Third,2000,186,12.5,5,5,0,6341
ID_10658,Porsche,911,2013,170795,Diesel,Manual,First,1200,110,11.7,5,9,0,5994
ID_10659,Ora,Black Cat,2021,75157,Hybrid,Automatic,Second,2000,141,15.8,5,9,0,11979
ID_10660,Polestar,Polestar 3,2022,79220,Hybrid,Automatic,Second,1200,131,17.4,5,2,0,3125
ID_10661,Dongfeng,T5,2021,177288,Hybrid,Automatic,Second,2000,164,16.7,5,8,0,5267
ID_10662,Subaru,Ascent,2010,205777,Diesel,Automatic,First,1600,124,15.8,5,7,0,2000
ID_10663,Suzuki,Baleno,2014,85143,Electric,Automatic,First,1000,103,21.0,5,6,0,2192
ID_10664,MG,MG3,2015,204384,Petrol,Automatic,First,1200,130,18.1,5,1,0,2000
ID_10665,Dodge,Durango,2018,129921,Hybrid,Automatic,First,1000,72,21.9,5,7,0,2301
ID_10666,Honda,Passport,2014,151422,Petrol,Automatic,Fourth & Above,2000,188,12.5,5,8,0,2000
ID_10667,Lincoln,Corsair,2014,211903,Diesel,Automatic,First,2500,214,11.2,5,9,0,3027
ID_10668,Saturn,Sky,2016,190827,Diesel,Manual,First,1200,79,17.1,5,1,1,2000
ID_10669,Seat,Arona,2024,105345,Hybrid,Manual,First,2000,167,17.5,5,6,0,5227
ID_10670,Abarth,695,2016,140287,Electric,Manual,First,1600,117,17.2,5,1,0,2000
ID_10671,Seat,Arona,2016,153651,Diesel,Automatic,First,2000,136,17.5,5,4,0,2000
ID_10672,Lada,Granta,2019,216800,Petrol,Automatic,Second,2000,151,15.5,5,1,0,2000
ID_10673,BYD,Tang,2022,183492,Electric,Manual,First,1000,73,16.6,5,4,0,2000
ID_10674,BYD,Seal,2018,80796,Electric,Automatic,Second,1600,108,14.8,5,2,0,2000
ID_10675,Ford,Focus,2014,44119,Electric,Manual,First,2000,133,13.6,5,6,0,3922
ID_10676,Cupra,Born,2015,57341,Petrol,Manual,Second,1200,98,18.2,5,2,0,2000
ID_10677,Tesla,Cybertruck,2022,192517,Hybrid,Automatic,First,1200,74,14.8,5,5,0,11591
ID_10678,Great Wall,Poer,2013,55937,Diesel,Manual,Second,2000,151,15.3,5,6,0,2000
ID_10679,Great Wall,Poer,2014,157326,Petrol,Manual,Fourth & Above,1000,98,15.4,5,9,0,2000
ID_10680,Polestar,Polestar 2,2020,86341,Diesel,Manual,First,1000,115,20.9,5,3,0,2930
ID_10681,Wuling,Almaz,2018,211486,Electric,Manual,First,1200,80,20.9,5,8,1,2000
ID_10682,Kia,Stinger,2021,216843,Petrol,Automatic,Fourth & Above,1000,72,16.8,5,10,0,4322
ID_10683,GMC,Acadia,2018,196146,Petrol,Manual,Third,1600,137,11.4,5,5,0,2000
ID_10684,FAW,Vita,2019,91159,Electric,Automatic,First,1000,77,17.9,5,3,1,2000
ID_10685,Skoda,Superb,2018,118740,Diesel,Automatic,First,2000,164,12.7,5,8,0,4882
ID_10686,Infiniti,QX60,2024,106973,Diesel,Manual,First,1600,104,11.9,5,8,0,29499
ID_10687,Lada,Vesta,2017,199289,Electric,Manual,First,2000,151,19.7,5,7,0,2000
ID_10688,Honda,Accord,2024,58009,Diesel,Automatic,First,1600,144,11.0,5,1,0,2000
ID_10689,Geely,Coolray,2017,120408,Electric,Automatic,Third,1200,128,18.1,5,3,0,2000
ID_10690,Geely,Emgrand,2019,59490,Petrol,Manual,First,1000,62,21.7,5,6,0,6431
ID_10691,DS,DS7,2013,166694,Hybrid,Automatic,First,2000,151,15.0,5,1,1,2000
ID_10692,Dodge,Hornet,2013,88165,Hybrid,Manual,First,1200,122,19.5,5,2,0,2000
ID_10693,BYD,Han,2023,80658,Electric,Manual,First,2000,153,14.7,5,9,0,7411
ID_10694,Lada,Niva,2019,63124,Electric,Automatic,Second,2000,186,17.6,5,1,0,2000
ID_10695,Brilliance,V3,2011,183104,Petrol,Manual,First,1200,117,21.4,5,1,0,2000
ID_10696,Tesla,Model Y,2017,56427,Petrol,Manual,Second,1600,124,20.7,5,4,0,7501
ID_10697,Subaru,WRX,2020,130841,Petrol,Manual,First,1200,84,12.2,5,7,0,3603
ID_10698,SsangYong,Korando,2022,18075,Diesel,Manual,First,1200,99,19.5,5,5,0,6073
ID_10699,Kia,Stinger,2014,29359,Electric,Manual,First,1200,107,21.9,5,10,0,4733
ID_10700,Vauxhall,Insignia,2024,44677,Petrol,Automatic,First,1000,80,21.8,5,10,0,13895
ID_10701,Chevrolet,Tracker,2012,165162,Petrol,Manual,Third,2000,158,21.0,5,6,0,2000
ID_10702,Renault,Kwid,2016,28328,Diesel,Automatic,First,1000,119,11.4,5,7,0,6060
ID_10703,MG,ZS,2014,166823,Hybrid,Manual,Third,1000,98,13.9,5,5,0,2000
ID_10704,SsangYong,Rexton,2023,59640,Electric,Manual,First,2000,158,19.2,5,8,0,14960
ID_10705,Mazda,CX-50,2024,159380,Hybrid,Automatic,First,1000,118,19.1,5,8,0,5222
ID_10706,Polestar,Polestar 3,2011,34037,Hybrid,Automatic,First,1000,76,16.2,5,10,0,2426
ID_10707,Nissan,March,2021,143839,Diesel,Automatic,First,2000,187,16.9,5,5,0,5065
ID_10708,Subaru,Outback,2011,10196,Hybrid,Manual,First,2000,171,10.1,5,3,0,2000
ID_10709,Geely,Coolray,2015,172384,Hybrid,Automatic,Third,2000,147,19.3,5,8,0,2000
ID_10710,Jeep,Compass,2022,120561,Diesel,Automatic,First,2000,168,19.7,5,6,0,12754
ID_10711,Suzuki,Ertiga,2014,120484,Hybrid,Manual,Second,2000,179,20.3,5,5,1,2000
ID_10712,Subaru,Outback,2014,25821,Petrol,Manual,First,1200,122,17.2,5,3,0,2000
ID_10713,Cadillac,XT4,2018,94352,Hybrid,Automatic,First,1200,85,19.6,5,7,0,9822
ID_10714,Opel,Corsa,2013,19265,Electric,Automatic,Second,1600,105,18.4,5,1,0,2000
ID_10715,Zotye,SR9,2018,200095,Electric,Manual,First,2000,139,14.9,5,7,0,2046
ID_10716,Wuling,Almaz,2022,197156,Hybrid,Manual,First,1000,117,12.0,5,6,0,2189
ID_10717,JAC,SEI4,2021,175311,Hybrid,Automatic,Fourth & Above,2000,146,16.1,5,1,0,2000
ID_10718,Mazda,Mazda 6,2024,205566,Diesel,Manual,Third,1200,116,21.9,5,4,0,3725
ID_10719,Suzuki,Ertiga,2018,79233,Electric,Automatic,Second,1200,104,15.2,5,7,0,2837
ID_10720,Porsche,Cayenne,2014,118566,Hybrid,Automatic,First,1200,81,17.2,5,9,0,6905
ID_10721,Suzuki,S-Cross,2014,70584,Petrol,Manual,First,1200,110,15.5,5,9,0,3354
ID_10722,Lincoln,Aviator,2011,68153,Diesel,Automatic,Second,1200,120,18.8,5,4,0,2797
ID_10723,Acura,NSX,2012,108985,Hybrid,Automatic,Second,2500,165,13.3,5,7,0,3700
ID_10724,Polestar,Polestar 2,2014,69702,Diesel,Manual,Second,2000,182,13.2,5,10,1,2000
ID_10725,Skoda,Fabia,2010,72254,Hybrid,Automatic,First,2000,153,16.0,5,7,0,2000
ID_10726,Suzuki,Jimny,2023,138204,Petrol,Manual,First,1600,152,13.1,5,5,0,4615
ID_10727,Renault,Sandero,2011,19428,Electric,Automatic,First,1000,98,14.7,5,6,1,2000
ID_10728,Foton,Sauvana,2017,59123,Petrol,Manual,First,1200,74,14.7,5,7,0,3573
ID_10729,Ford,Ranger,2018,148549,Petrol,Automatic,First,1200,92,11.9,5,1,0,2000
ID_10730,Volvo,C40,2014,181412,Diesel,Manual,Second,2000,166,14.3,5,8,1,4056
ID_10731,Cupra,Formentor,2024,157701,Electric,Manual,First,1000,79,17.9,5,6,0,8741
ID_10732,Alfa Romeo,Stelvio,2021,9411,Electric,Manual,First,2500,178,15.8,5,4,0,14742
ID_10733,Seat,Ateca,2012,95214,Diesel,Manual,First,1200,117,12.7,5,1,0,2000
ID_10734,Mercedes-Benz,Clase C,2010,134560,Petrol,Automatic,First,1200,95,17.0,5,2,0,2000
ID_10735,Wuling,Almaz,2015,47599,Electric,Manual,Third,1000,87,20.4,5,8,0,4653
ID_10736,Dongfeng,AX7,2024,157561,Diesel,Manual,First,2000,177,20.1,5,10,1,11627
ID_10737,Great Wall,Wingle 5,2013,59489,Electric,Manual,First,1000,107,12.4,5,10,1,2000
ID_10738,Audi,A3,2014,26846,Hybrid,Automatic,Third,1200,125,20.6,5,5,0,7816
ID_10739,BAIC,X25,2023,114611,Electric,Automatic,First,1200,125,16.4,5,4,0,5395
ID_10740,Dongfeng,AX7,2014,113903,Petrol,Automatic,First,1200,132,19.4,5,5,0,2000
ID_10741,Rivian,R1T,2016,24748,Hybrid,Automatic,First,1600,103,17.3,5,3,0,2682
ID_10742,Jeep,Wagoneer,2020,129771,Hybrid,Automatic,First,1200,96,19.7,5,7,0,10922
ID_10743,Opel,Corsa,2016,91725,Petrol,Manual,Second,1000,85,22.0,5,8,0,2000
ID_10744,Renault,Sandero,2024,32195,Hybrid,Manual,Second,2000,186,19.5,5,4,1,4404
ID_10745,Foton,Tunland,2012,150495,Petrol,Manual,Second,1600,127,13.1,5,6,0,2000
ID_10746,Cupra,Born,2013,42120,Electric,Automatic,Second,1200,123,15.6,5,6,0,2000
ID_10747,MG,HS,2011,24636,Diesel,Manual,Second,1600,155,16.5,5,1,1,2000
ID_10748,Ram,1500,2022,130880,Hybrid,Automatic,First,2000,180,14.9,5,9,0,9733
ID_10749,Polestar,Polestar 3,2012,138148,Electric,Manual,Third,1000,114,13.2,5,10,0,2000
ID_10750,XPeng,G9,2015,88789,Hybrid,Automatic,First,1000,114,15.4,5,10,0,4514
ID_10751,BYD,Seal,2010,13492,Hybrid,Automatic,First,1000,81,18.6,5,3,1,2000
ID_10752,Geely,Coolray,2010,106547,Electric,Automatic,First,2000,187,11.0,5,5,0,2000
ID_10753,Tesla,Model 3,2024,124108,Electric,Automatic,Fourth & Above,1200,82,19.7,5,9,0,28155
ID_10754,MG,HS,2012,171355,Hybrid,Automatic,Third,2000,188,12.0,5,1,0,2000
ID_10755,Hummer,H1,2024,95568,Diesel,Manual,Second,2000,135,16.5,5,9,0,14892
ID_10756,Mazda,Mazda 3,2016,149680,Petrol,Manual,First,1000,102,20.7,5,9,0,2060
ID_10757,Abarth,695,2023,85996,Petrol,Manual,First,1000,82,15.7,5,3,0,2815
ID_10758,Alfa Romeo,Giulia,2022,207436,Diesel,Manual,Second,4000,296,10.7,7,2,0,6199
ID_10759,Porsche,Macan,2016,64005,Diesel,Manual,First,1200,98,15.2,5,3,0,5051
ID_10760,BAIC,X25,2011,210534,Petrol,Manual,Second,1000,85,20.4,5,9,0,2000
ID_10761,Seat,Leon,2021,62437,Hybrid,Manual,First,2000,190,16.8,5,3,0,2181
ID_10762,BAIC,X25,2022,11193,Electric,Automatic,First,1200,82,10.2,5,7,0,9745
ID_10763,BAIC,BJ40,2015,188177,Electric,Automatic,First,1600,110,10.4,5,2,0,2000
ID_10764,Zotye,T600,2010,86164,Petrol,Automatic,Second,1000,61,16.1,5,3,0,2000
ID_10765,Changan,CS75,2023,120139,Electric,Automatic,Fourth & Above,1000,67,11.9,5,9,0,12590
ID_10766,Alfa Romeo,4C,2010,190584,Electric,Automatic,First,2500,215,19.0,5,5,0,2000
ID_10767,Ora,Good Cat,2016,85283,Electric,Automatic,First,1200,106,16.4,5,7,0,2624
ID_10768,Volkswagen,Amarok,2017,49276,Hybrid,Automatic,Second,1600,115,10.8,5,9,1,5675
ID_10769,Kia,Stinger,2014,110652,Electric,Automatic,First,1000,65,16.8,5,6,0,2000
ID_10770,Skoda,Fabia,2022,7884,Hybrid,Manual,Fourth & Above,1600,150,19.4,5,5,0,9042
ID_10771,Cupra,Born,2013,15770,Electric,Automatic,First,1600,143,15.0,5,2,0,2000
ID_10772,NIO,ET5,2014,110467,Diesel,Automatic,First,1200,90,14.7,5,3,0,2000
ID_10773,Hummer,H1,2024,146244,Petrol,Automatic,Third,1600,104,12.1,5,5,0,6248
ID_10774,Infiniti,Q60,2021,127006,Petrol,Automatic,First,3000,211,10.2,7,5,0,10043
ID_10775,Mitsubishi,Lancer,2014,43339,Petrol,Automatic,First,1200,92,17.9,5,5,0,2000
ID_10776,Lincoln,Aviator,2016,159772,Diesel,Automatic,First,3000,200,19.2,7,1,0,2000
ID_10777,Changan,CS35,2011,34173,Petrol,Manual,First,1200,84,21.0,5,1,0,2000
ID_10778,Seat,Arona,2016,30767,Diesel,Automatic,First,1200,114,15.3,5,3,0,2000
ID_10779,DS,DS7,2014,30385,Diesel,Manual,First,1200,112,16.6,5,10,0,3269
ID_10780,Acura,MDX,2018,85726,Hybrid,Automatic,First,3000,246,14.4,2,2,0,4353
ID_10781,Tesla,Model X,2020,179861,Diesel,Automatic,Second,2000,130,11.1,5,7,0,9096
ID_10782,Opel,Astra,2022,200392,Petrol,Automatic,Second,2000,161,18.7,5,7,0,2000
ID_10783,DS,DS3,2010,181315,Hybrid,Manual,Second,2000,185,18.1,5,7,1,2000
ID_10784,Toyota,Land Cruiser,2014,150450,Diesel,Automatic,First,1200,112,19.6,5,9,0,2000
ID_10785,Genesis,G90,2017,131605,Diesel,Manual,First,1600,115,14.7,5,9,0,9191
ID_10786,Hummer,EV,2014,198446,Electric,Automatic,First,1600,127,15.9,5,8,0,2000
ID_10787,Mitsubishi,ASX,2014,180161,Petrol,Automatic,First,1200,105,14.8,5,6,0,2000
ID_10788,Vauxhall,Insignia,2013,217243,Hybrid,Automatic,Third,1000,76,11.3,5,7,1,2000
ID_10789,Suzuki,S-Cross,2012,154284,Hybrid,Automatic,Second,1600,150,11.9,5,8,0,2000
ID_10790,SsangYong,Rexton,2011,107063,Hybrid,Automatic,First,1000,90,19.3,5,2,0,2000
ID_10791,FAW,Vita,2021,54901,Hybrid,Automatic,Second,1600,145,19.0,5,8,1,4261
ID_10792,DS,DS7,2013,172762,Petrol,Manual,First,1200,74,15.5,5,3,0,2000
ID_10793,Opel,Corsa,2011,119545,Diesel,Manual,First,1600,150,11.7,5,4,1,2000
ID_10794,Nissan,Kicks,2010,29651,Hybrid,Manual,First,1600,131,11.6,5,8,0,2000
ID_10795,SsangYong,Rexton,2012,146033,Petrol,Automatic,Third,1000,108,10.7,5,3,0,2000
ID_10796,Cupra,Born,2012,14449,Electric,Manual,First,1600,123,16.8,5,9,0,4941
ID_10797,BMW,M4,2021,181359,Electric,Manual,First,1200,108,11.1,5,2,1,3792
ID_10798,Genesis,G70,2018,203933,Electric,Manual,First,2500,183,11.4,5,6,0,7478
ID_10799,Volvo,XC40,2016,146782,Diesel,Manual,First,2500,183,18.4,5,3,0,2767
ID_10800,Vauxhall,Insignia,2021,149223,Hybrid,Manual,First,1000,120,10.2,5,1,1,2000
ID_10801,Seat,Arona,2023,154722,Electric,Automatic,First,1000,75,20.9,5,3,0,2591
ID_10802,Audi,Q3,2016,197246,Petrol,Manual,Fourth & Above,1600,150,15.8,5,7,0,4999
ID_10803,Changan,CS35,2023,153409,Diesel,Automatic,Third,1200,92,18.6,5,3,0,3926
ID_10804,MG,Marvel R,2014,38413,Petrol,Manual,First,1600,122,13.7,5,6,0,2000
ID_10805,Mercedes-Benz,GLE,2010,119686,Hybrid,Automatic,First,4000,272,12.8,2,6,1,2572
ID_10806,BYD,Tang,2017,202052,Hybrid,Manual,Third,1600,127,17.2,5,2,0,2000
ID_10807,Dongfeng,T5,2015,25870,Diesel,Manual,First,1000,96,11.1,5,4,0,2426
ID_10808,Honda,CR-V,2021,143374,Petrol,Manual,First,1200,78,20.7,5,1,1,2000
ID_10809,Opel,Corsa,2015,25720,Electric,Automatic,First,1600,133,14.2,5,6,0,4598
ID_10810,Mercedes-Benz,EQB,2015,47297,Electric,Manual,Fourth & Above,4000,311,15.2,2,5,0,7079
ID_10811,Tesla,Model 3,2011,33694,Diesel,Manual,First,2500,215,14.5,5,6,0,5070
ID_10812,Lada,Vesta,2018,117747,Hybrid,Manual,First,1000,80,14.0,5,10,0,4760
ID_10813,Dongfeng,T5,2014,36625,Electric,Manual,First,1200,116,19.6,5,7,0,2632
ID_10814,Toyota,Tacoma,2024,41728,Electric,Automatic,First,1000,95,19.4,5,8,0,16837
ID_10815,Brilliance,V3,2011,64226,Petrol,Automatic,First,1600,126,10.2,5,5,1,2000
ID_10816,GMC,Canyon,2024,95618,Electric,Automatic,Second,1600,112,15.6,5,8,0,14765
ID_10817,Rivian,R1S,2021,52065,Petrol,Manual,First,1000,73,16.9,5,10,0,8640
ID_10818,Renault,Stepway,2020,94198,Petrol,Automatic,First,1200,78,12.9,5,5,0,2765
ID_10819,Jeep,Wrangler,2012,70168,Electric,Manual,Second,1200,132,11.2,5,3,0,2311
ID_10820,Tesla,Model X,2018,217638,Electric,Manual,First,1200,102,15.8,5,3,0,2000
ID_10821,Alfa Romeo,Tonale,2014,211314,Electric,Manual,First,2500,165,11.1,5,3,0,2000
ID_10822,Tesla,Cybertruck,2017,86748,Electric,Manual,First,2000,172,15.8,5,8,0,8620
ID_10823,Changan,CS75,2010,120216,Electric,Manual,Second,2000,178,20.5,5,1,0,2000
ID_10824,Land Rover,Range Rover Velar,2015,126500,Hybrid,Manual,First,1600,107,12.6,5,3,0,2845
ID_10825,Zotye,T600,2020,131441,Electric,Automatic,Second,1000,101,10.6,5,8,0,3764
ID_10826,Porsche,911,2024,1693,Hybrid,Manual,First,2000,164,11.1,5,7,0,28155
ID_10827,Volkswagen,Passat,2017,65445,Diesel,Automatic,First,2000,154,13.2,5,2,0,2000
ID_10828,Ford,Escape,2019,175793,Hybrid,Automatic,First,2000,141,20.4,5,6,1,2093
ID_10829,Rivian,R1T,2022,71924,Diesel,Automatic,First,2000,186,20.1,5,4,0,6136
ID_10830,Mitsubishi,Montero,2019,108137,Electric,Manual,First,1600,116,21.1,5,8,0,6494
ID_10831,Ram,3500,2020,22587,Petrol,Automatic,First,2000,153,17.2,5,1,0,2000
ID_10832,Acura,MDX,2023,10189,Hybrid,Automatic,First,1600,149,22.0,5,5,1,15222
ID_10833,Cupra,Leon,2022,101862,Petrol,Manual,Second,1200,101,13.3,5,2,0,2000
ID_10834,Subaru,BRZ,2011,114143,Hybrid,Manual,First,1200,79,16.8,5,1,0,2000
ID_10835,Rivian,R1S,2016,48837,Electric,Manual,First,2000,142,15.5,5,2,0,2000
ID_10836,Geely,GX3,2013,164553,Hybrid,Manual,First,1600,134,12.9,5,7,0,2000
ID_10837,Land Rover,Defender,2013,64959,Diesel,Manual,First,1600,124,10.8,5,8,0,8160
ID_10838,Opel,Astra,2020,109845,Hybrid,Manual,First,1600,155,12.0,5,4,0,3737
ID_10839,Lucid,Air,2020,108282,Electric,Manual,First,2000,180,16.5,5,5,0,2000
ID_10840,Mitsubishi,L200,2024,9957,Electric,Manual,First,1200,92,18.4,5,1,0,2465
ID_10841,Volvo,XC40,2017,182668,Diesel,Manual,Second,4000,281,20.4,7,1,0,2000
ID_10842,Nissan,Altima,2023,194380,Electric,Manual,First,1600,150,11.5,5,5,0,4756
ID_10843,Land Rover,Discovery,2012,125921,Hybrid,Automatic,Second,2000,162,11.1,5,7,0,4725
ID_10844,Saturn,Sky,2022,136908,Hybrid,Manual,Third,1200,126,20.6,5,4,0,4942
ID_10845,Land Rover,Range Rover Velar,2015,52666,Hybrid,Manual,First,2500,169,14.9,5,1,0,2000
ID_10846,Great Wall,Poer,2014,38877,Petrol,Manual,First,2000,189,18.1,5,3,0,2015
ID_10847,Peugeot,408,2014,166545,Electric,Automatic,Second,1600,151,16.8,5,4,0,2000
ID_10848,Land Rover,Discovery,2017,152362,Hybrid,Automatic,First,3000,246,17.3,5,7,0,5491
ID_10849,Jeep,Wagoneer,2021,144438,Petrol,Automatic,Second,2000,158,12.6,5,5,0,10058
ID_10850,Dongfeng,S30,2023,146717,Electric,Automatic,First,1600,105,20.8,5,10,0,9735
ID_10851,Ford,Mustang,2019,148911,Diesel,Manual,First,1600,161,15.0,5,10,0,2207
ID_10852,Volvo,S90,2024,156136,Petrol,Manual,Third,1600,112,17.1,5,5,0,12309
ID_10853,Mazda,Mazda 3,2018,5324,Electric,Automatic,First,1600,104,19.9,5,8,1,5223
ID_10854,Volvo,C40,2013,31404,Petrol,Manual,First,3000,205,14.3,5,1,0,2000
ID_10855,Brilliance,V5,2017,53060,Electric,Automatic,Second,2000,171,17.6,5,10,0,6912
ID_10856,Seat,Ateca,2015,194178,Petrol,Automatic,Second,1200,93,11.3,5,9,0,2000
ID_10857,Changan,CS35,2016,76327,Diesel,Manual,First,1000,100,21.6,5,1,0,2000
ID_10858,Hyundai,Creta,2014,136371,Diesel,Manual,Second,2000,162,16.5,5,3,0,2000
ID_10859,Honda,Pilot,2022,137055,Diesel,Automatic,Third,1200,91,19.8,5,9,0,8348
ID_10860,Kia,Stinger,2024,192023,Diesel,Automatic,Second,1200,116,17.0,5,1,0,2000
ID_10861,Alfa Romeo,Giulia,2024,114031,Electric,Manual,Second,2500,182,14.0,5,3,0,9700
ID_10862,Wuling,Almaz,2011,43735,Hybrid,Automatic,First,1000,110,18.6,5,8,0,2745
ID_10863,GMC,Canyon,2023,52259,Hybrid,Automatic,First,1200,120,19.6,5,9,1,7024
ID_10864,Hyundai,Creta,2020,192572,Electric,Automatic,First,2000,143,14.4,5,4,1,2000
ID_10865,Polestar,Polestar 2,2024,20247,Hybrid,Manual,First,1200,115,11.0,5,3,0,4342
ID_10866,Honda,CR-V,2020,206326,Diesel,Automatic,Second,1000,63,19.8,5,1,0,2000
ID_10867,Zotye,T600,2014,9929,Diesel,Manual,Second,2000,155,20.6,5,5,1,2839
ID_10868,Toyota,bZ4X,2011,106181,Petrol,Manual,Second,2000,145,19.2,5,4,0,2000
ID_10869,Ram,ProMaster,2012,95236,Electric,Automatic,First,2000,179,19.5,5,6,0,2000
ID_10870,DS,DS4,2015,144294,Electric,Manual,Second,1200,123,20.5,5,2,0,2000
ID_10871,Opel,Grandland,2011,202255,Hybrid,Manual,Second,2000,172,11.9,5,3,0,2000
ID_10872,NIO,ET5,2013,79165,Hybrid,Automatic,Second,2000,144,19.2,5,4,0,2000
ID_10873,JAC,T6,2011,110281,Petrol,Manual,Second,1600,156,13.4,5,4,0,2000
ID_10874,DS,DS4,2022,205860,Electric,Manual,Fourth & Above,1200,91,18.2,5,3,0,2000
ID_10875,Renault,Koleos,2011,27343,Electric,Automatic,First,2000,179,11.0,5,5,1,2000
ID_10876,Volvo,XC40,2010,45106,Electric,Automatic,Second,2500,189,19.3,5,10,0,9621
ID_10877,Wuling,Almaz,2011,167782,Hybrid,Automatic,First,1000,91,20.1,5,7,0,2000
ID_10878,Nissan,Versa,2017,40317,Electric,Automatic,Third,1200,112,14.4,5,1,0,2000
ID_10879,Acura,ILX,2019,169929,Petrol,Manual,Fourth & Above,3000,200,13.3,5,5,0,7862
ID_10880,Cupra,Born,2016,94239,Hybrid,Automatic,Second,1200,77,20.7,5,8,0,2000
ID_10881,DS,DS7,2018,44982,Electric,Automatic,Second,1600,133,20.3,5,8,0,5193
ID_10882,MG,HS,2014,177011,Hybrid,Manual,First,1200,76,11.1,5,4,1,2000
ID_10883,NIO,ES8,2012,126586,Diesel,Automatic,First,1600,148,21.1,5,5,1,2000
ID_10884,Land Rover,Defender,2015,164079,Petrol,Manual,Third,1200,130,10.4,5,7,0,8611
ID_10885,Foton,Sauvana,2019,72483,Hybrid,Automatic,Fourth & Above,1600,113,10.3,5,7,0,4539
ID_10886,Lucid,Air,2020,45279,Hybrid,Automatic,First,1200,105,19.5,5,4,0,4934
ID_10887,BMW,X7,2021,84854,Electric,Manual,First,1200,127,16.6,5,9,0,27093
ID_10888,Audi,A3,2011,3089,Diesel,Manual,First,1200,115,21.8,5,6,0,5016
ID_10889,Hummer,H3,2014,167855,Electric,Automatic,First,2000,138,11.8,5,5,0,2000
ID_10890,GMC,Canyon,2024,181479,Electric,Manual,First,1600,111,17.8,5,7,0,8764
ID_10891,Peugeot,2008,2011,27128,Petrol,Automatic,First,1600,120,12.6,5,8,1,2627
ID_10892,Polestar,Polestar 3,2024,95171,Diesel,Manual,First,2000,168,12.3,5,5,1,5027
ID_10893,GMC,Acadia,2022,62502,Electric,Manual,First,2000,173,16.4,5,1,0,2000
ID_10894,JAC,T6,2011,81773,Petrol,Manual,Second,2000,183,19.5,5,10,0,2000
ID_10895,Saturn,Sky,2016,100885,Hybrid,Manual,First,1600,157,12.1,5,6,0,2000
ID_10896,Cupra,Formentor,2015,167125,Diesel,Manual,First,2000,154,11.1,5,7,0,2000
ID_10897,Renault,Koleos,2012,132862,Diesel,Manual,First,1600,113,21.3,5,3,1,2000
ID_10898,Kia,Rio,2018,185140,Electric,Manual,Second,1600,103,18.1,5,3,0,2000
ID_10899,Honda,Civic,2012,121272,Diesel,Automatic,Third,2000,149,14.6,5,6,0,2000
ID_10900,BMW,M2,2011,182777,Hybrid,Manual,Second,1200,88,13.4,5,4,0,2000
ID_10901,BYD,Yuan Plus,2016,52201,Hybrid,Manual,First,1000,98,12.0,5,9,0,4889
ID_10902,Lada,Granta,2022,77658,Hybrid,Manual,First,2000,178,11.4,5,6,0,6252
ID_10903,Mitsubishi,Eclipse Cross,2022,144302,Diesel,Manual,First,1200,89,21.9,5,3,0,3597
ID_10904,Renault,Kwid,2016,88812,Diesel,Manual,Second,1600,128,14.8,5,4,0,2000
ID_10905,Dodge,Hornet,2024,82065,Electric,Manual,Fourth & Above,1200,101,15.5,5,6,0,11075
ID_10906,Seat,Ibiza,2023,131997,Diesel,Automatic,Fourth & Above,2000,154,11.7,5,9,0,11796
ID_10907,Ram,ProMaster,2012,103249,Hybrid,Automatic,First,2000,175,15.2,5,4,1,2000
